participant,study,session,date,expName,psychopyVersion,OS,frameRate,mouse_practice.x,mouse_practice.y,mouse_practice.leftButton,mouse_practice.midButton,mouse_practice.rightButton,mouse_practice.time,mouse_practice.clicked_name,textbox_followup_practice.text,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials_practice.ran,file_path,id,item,status,response,op1,op2,op3,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,textbox_followup.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p06_syllable_1_lakabuaisto_hit.wav,p06,lakabuaisto,hit,la-ka-bu-a-is,la-ka-buais-to,la-ka-bu-ais-to,la-ka-bua-is-to,0.299600523,-0.105720243,1,0,0,4.1692,text_option_2,,0,139,139,109,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p04_syllable_1_lakadiaisto_hit.wav,p04,lakadiaisto,hit,la-ka-dias-to,la-ka-diais-to,la-ka-di-ais-to,la-ka-dia-is-to,-0.323483116,-0.106099304,1,0,0,5.867,text_option_1,,0,140,140,42,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p03_syllable_1_lakapiaisto_hit.wav,p03,lakapiaisto,hit,la-ka-piais-to,la-ka-piais-to,la-ka-pi-ais-to,la-ka-pia-is-to,-0.327801764,-0.106213379,1,0,0,7.3384,text_option_1,,0,141,141,16,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p08_syllable_1_ruyiola_hit.wav,p08,ruyiola,hit,ru-yio-la,ru-yio-la,ru-yi-o-la, ,0.362778977,-0.1067794,1,0,0,9.8344,text_option_2,,0,142,142,202,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p06_syllable_1_ruyiola_hit.wav,p06,ruyiola,hit,ru-yi-o-la,ru-yio-la,ru-yi-o-la, ,0.380325978,-0.112116942,1,0,0,8.0465,text_option_2,,0,143,143,134,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p08_syllable_1_chiaba_hit.wav,p08,chiaba,hit,chi-a-ba,chia-ba,chi-a-ba, ,0.377046213,-0.102691115,1,0,0,1.7371,text_option_2,,0,144,144,170,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p08_syllable_1_palufauro_hit.wav,p08,palufauro,hit,pa-lu-fau-ro,pa-lu-fau-ro,pa-lu-fa-u-ro, ,-0.371816035,-0.101409948,1,0,0,4.9829,text_option_1,,0,145,145,195,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p05_syllable_1_lakabuaisto_hit.wav,p05,lakabuaisto,hit,la-ka-buais-to,la-ka-buais-to,la-ka-bu-ais-to,la-ka-bua-is-to,-0.009754417,-0.111567554,1,0,0,3.7788,text_option_3,,0,146,146,75,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p03_syllable_1_falufaisto_hit.wav,p03,falufaisto,hit,fa-lu-fais-to,fa-lu-fais-to,fa-lu-fa-is-to, ,-0.402024154,-0.096392215,1,0,0,3.0534,text_option_1,,0,147,147,3,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p04_syllable_1_lakafiaisto_hit.wav,p04,lakafiaisto,hit,la-ka-fiais-to,la-ka-fiais-to,la-ka-fi-ais-to,la-ka-fia-is-to,-0.382996569,-0.107957557,1,0,0,9.8746,text_option_1,,0,148,148,44,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p07_syllable_1_palutrauco_hit.wav,p07,palutrauco,hit,pa-lu-trau-co,pa-lu-trau-co,pa-lu-tra-u-co, ,-0.369119923,-0.10473847,1,0,0,8.2315,text_option_1,,0,149,149,165,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p05_syllable_1_palufauto_hit.wav,p05,palufauto,hit,pa-lu-fau-to,pa-lu-fau-to,pa-lu-fa-u-to, ,-0.372078807,-0.106734426,1,0,0,18.9298,text_option_1,,0,150,150,94,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p05_syllable_1_lakafiaisto_hit.wav,p05,lakafiaisto,hit,la-ka-fi-ais-to,la-ka-fiais-to,la-ka-fi-ais-to,la-ka-fia-is-to,-0.372850634,-0.106658472,1,0,0,1.2436,text_option_1,,0,151,151,78,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p07_syllable_1_lakabiaisto_hit.wav,p07,lakabiaisto,hit,la-ka-bais-to,la-ka-biais-to,la-ka-bi-ais-to,la-ka-bia-is-to,-0.102229247,-0.105320695,1,0,0,0.4889,text_option_3,,0,152,152,142,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p07_syllable_1_lliape_hit.wav,p07,lliape,hit,lliai-pe,llia-pe,lli-a-pe, ,0.072536892,-0.298634597,1,0,0,5.3385,text_option_other,,0,153,153,156,1,203
