Filename,TextGridLabel,duration,in_00,f0_00,f1_00,f2_00,f3_00,in_10,f0_10,f1_10,f2_10,f3_10,in_20,f0_20,f1_20,f2_20,f3_20,in_30,f0_30,f1_30,f2_30,f3_30,in_40,f0_40,f1_40,f2_40,f3_40,in_50,f0_50,f1_50,f2_50,f3_50,in_60,f0_60,f1_60,f2_60,f3_60,in_70,f0_70,f1_70,f2_70,f3_70,in_80,f0_80,f1_80,f2_80,f3_80,in_90,f0_90,f1_90,f2_90,f3_90,in_100,f0_100,f1_100,f2_100,f3_100
p03_carrier_1_chiaba_hit,i,0.06013219355990762,73.16794849260502,121.75174565877242,971.0305103534724,2688.337337978659,3376.040934957919,75.83339763145167,120.43936640641544,322.3138870412905,2437.954575114124,3198.920811075927,77.37708597110594,119.58301653137417,325.6952549474131,2372.4984630110166,3233.6117295149097,78.28838668446434,118.9189340568367,330.59930027974343,2325.855725579376,3229.522828823898,78.87617877573304,118.64823149903634,336.5343526227249,2283.6367547135155,3184.5322598451266,79.19911015140715,118.39749665673054,345.14810496634806,2249.2481691152984,3026.821961396883,79.30925765156067,118.17478152979557,359.68852865374447,2246.3054537396483,2967.8449513651626,79.27579884278951,117.84303841564089,378.4402458759485,2265.707117237616,2979.024498878278,79.38880375099158,117.51009353805436,409.91518375307504,2237.8080437661683,2938.1505151841084,79.79144448328809,117.52599519614284,441.8715181363631,2209.6932347563065,2883.9159752785317,80.46345545796918,117.513476948985,472.10483553384995,2192.496563832636,2804.072166400447
p03_carrier_1_chiaba_hit,a,0.1838056288217924,80.46345545796918,117.513476948985,472.10483553384995,2192.496563832636,2804.072166400447,81.81312830790564,116.91461264010854,545.0979356492286,1896.366440076169,2823.2329668501116,82.42181742771369,116.21197585937239,586.8975701145616,1740.5265246024876,2784.169162455564,82.45625589293921,116.01143797063096,631.4790464365536,1663.1503819669178,2763.0455357957285,82.08186346190317,116.01086631529571,666.341110727059,1600.768940138528,2701.6883434755223,81.77837543708019,115.73601347308494,694.4896880836603,1584.705354534464,2669.09145528852,81.41104138870206,115.46880038570173,707.125496959771,1512.0558216776442,2630.3944703221496,81.41251998810809,115.98341367546497,690.8853260091679,1445.976193080142,2586.488686835879,82.40177044319863,116.5958747835555,669.7034368123591,1434.1728853282964,2633.333750095019,82.71971550836201,116.37626934626007,617.6014708532678,1351.799473509782,2592.305031264437,77.75526817790801,115.71351923837696,575.1956837051603,1344.2370831838864,2455.5923819122713
p03_carrier_1_costonhialo_hit,i,0.061528101434239924,77.40440571379264,108.27679925391669,377.1083843931042,3171.338664736773,3313.1178854683103,77.22988989305314,108.12923939756276,477.13620034644356,3022.045360694817,3412.9341633242307,77.1712958948748,107.95478673245583,427.56817082381383,2827.9154000720746,3441.5508609318367,77.20040990785704,107.937490228849,378.1849000000817,2369.348184163878,3376.627906768375,77.27461348016841,107.91485626743984,387.0882728319884,1163.3879574598104,3068.6930101935477,77.35954798622427,107.88554693100113,405.6888266923826,1444.9122119494164,3120.833199424146,77.44017559878185,107.90534391590353,430.04280335950676,2586.9390726161,3381.3829965390973,77.53799533375076,107.95790787060042,469.77544931599954,2668.4010300505647,3401.947593287679,77.63233193674283,108.10166685266029,492.3602922241126,2608.991946874833,3327.9299589420734,77.67644509456255,108.1554608603247,487.10080954913457,2320.838743597382,3100.331225634021,77.61424108891487,108.14096792155627,491.3037582325089,2173.629545838453,2915.9943134203636
p03_carrier_1_costonhialo_hit,a,0.13311127036386217,77.61424108891487,108.14096792155627,491.3037582325089,2173.629545838453,2915.9943134203636,77.43056340598073,108.15282105186854,506.4829263192815,1976.4545499495673,2810.2529319729,77.38381267043934,108.49385169820074,538.1355187041397,1889.4817873756467,2902.433059983381,77.62384631281522,109.05947561704204,585.0098473107918,1812.6129005894707,2928.2824035449694,78.4453657968804,109.68961638413862,632.9584604640163,1767.0895169998557,2852.5208063724904,78.89682109833846,110.37140659536573,643.8750884702821,1736.5056903860389,2913.9201172040543,79.26112011970879,111.5532437090486,657.1051320911429,1714.6336900256042,2846.9982009134796,80.01463804414519,112.69776991426342,645.6413999228865,1678.4438132951955,2790.471542930177,80.61811545986298,113.21247204519483,633.9498153281228,1640.460262121396,2733.9627880222715,80.93392865710692,113.63788389927532,616.0513467331454,1627.607443211258,2845.7131065557746,78.20582249036573,114.08964354495947,562.6132930709252,1572.007355698375,2614.1342501302015
p03_carrier_1_crobo_hit,o,0.14621307173031306,82.56119286069892,120.40172246572276,513.1685835761454,1391.5613999938057,2396.7477049962113,85.26409692399376,119.46994916492758,513.1344242526976,1160.015137656418,2397.6592443870845,85.51308969843737,119.14721505157422,535.1233444438282,1131.7866602367712,2462.22535705225,85.48305182608755,119.62140360936222,528.9127912103055,1095.4119305994861,2450.554274524512,85.78559025092032,120.19176526797314,531.9004231492108,1041.4213769076537,2608.3900179097354,85.66537964012889,120.75852504071169,532.4907801361238,879.816117683397,2519.6728426092013,85.50367446334656,121.21494595942713,522.5039860287968,741.1109925465842,2410.4103830566255,85.39535308541556,121.25210436021283,489.72235126351393,789.1290321511343,2436.1052425901557,84.86926507182586,121.06328906018649,470.0610537850511,781.728034057712,2519.41069157057,82.91977351416112,120.26802056139422,432.91409806232593,750.7246706276765,2438.6496521029226,79.35432735154278,118.46530048187863,407.5668757667454,710.5683948195215,2742.949575660265
p03_carrier_1_falubiko_hit,i,0.1454512471655327,68.48907581554636,106.59586810544299,299.90807819740303,2403.7309189695966,3335.550679863785,72.89688361768319,107.2321154474867,295.10371958280393,2345.8389665001964,2694.8991348753366,74.57402980403153,108.10630579010497,291.6076090828405,2389.1147685053647,2897.1512735598717,74.7715118687991,108.55425823506219,289.5800311537128,2462.5873319913435,3070.1650921881724,74.90452970002453,109.0512965139898,295.2105285403217,2359.1563307093593,3053.451140035915,75.45736332484138,110.12619650044994,301.4941258152906,2441.719461977641,3082.091598503177,75.73097042628592,111.15950419238033,308.619490563198,2340.911752400678,3036.7596383195896,75.45656859170548,111.77116084959046,312.2238811542856,2436.8590443498742,3019.5789088064253,73.17295429359352,111.24786917030536,311.35936885117087,2486.890256835635,3280.5379255063385,68.42683324947545,110.20763266912319,293.9102952401095,2508.376121044149,3338.5052648300666,62.106084725241246,111.83716973880288,302.2683212261277,2409.6813959511314,3308.058027935335
p03_carrier_1_faluduako_hit,u,0.07689628030684359,76.6909548681233,110.2493029264302,446.7697630797118,1125.408221312803,3303.621871979763,77.9459585276955,109.69096544328636,468.79521649542494,1047.5079182476989,3300.24982764554,78.12160457159752,109.06551269838712,449.0616309385349,1102.3886251963363,3585.0340357372984,77.95701397885964,108.38999086489531,447.4663898698377,1100.5762526194278,3633.2155908298837,77.79251466059944,107.8881354571656,451.3775201188681,1067.6984290680455,3472.25292076725,77.51309271584202,107.66750325923529,456.8453655945472,1028.0957797897654,3218.5771865076317,77.38098351290323,107.65564252746766,464.23275916914866,1028.8302462417844,3187.2173538316333,77.5399678728441,107.82925720215982,487.1584811605014,1017.2312375689582,3021.6382859284336,77.75501605813272,108.16793537888638,501.80510220003225,1001.6314448628466,2824.598747819208,78.01074237397299,108.66822743381678,510.50846409645334,988.6989313774995,2672.212147417297,78.50149512901062,109.30932535647115,520.7115103373728,985.9891778091682,2649.1273398900853
p03_carrier_1_faluduako_hit,a,0.15964611972195097,78.50149512901062,109.30932535647115,520.7115103373728,985.9891778091682,2649.1273398900853,80.06946224691751,110.8012760667653,564.5589631202072,992.6915921631406,2621.9758561056897,81.31350736294915,111.48007240258752,588.7776196737256,1096.1713926637306,2677.8690280144147,81.49612749348482,111.46100182288528,649.7082290632127,1140.7062940683265,2607.323712349795,81.2245521693641,111.31390659801573,741.8949823538691,1178.3538204927368,2564.8911884300846,81.3027951926246,111.5263926819566,784.0552073488639,1303.5100220247573,2526.9955292492714,81.1522230534346,112.05660012748277,754.7526689100125,1358.033195792936,2490.2930623133834,80.28307824222001,112.7856825638426,724.8748013272242,1390.2501752381918,2544.5890977879826,79.79717635085154,114.14562905379996,663.5793158854378,1439.4119230690249,2758.079875876476,79.29274763326397,115.00300395841185,604.2621811601967,1418.2613473228623,2875.4321176510616,74.44223646191669,115.326442945602,572.8549566042091,1389.0421209698782,2766.6919059472316
p03_carrier_1_falufialo_hit,i,0.06479800131625524,72.46420743118314,116.57846080369043,332.52584273213404,2719.004107636016,2941.8175074195124,75.06518913578326,115.01359315257785,345.4219670214732,2686.5642028597463,2922.831838304091,76.05125822410055,113.23180325866375,368.83861792870283,2466.8985564458067,2939.119145530902,76.27196094003467,111.11478264507831,392.8904216058128,2361.1207824185403,2962.4130765370946,76.36591564512571,110.45905439313955,417.4923154294564,2342.6102963317985,2990.0187153851507,76.411086685724,109.85968352621873,445.0264912016116,2223.9444883618526,2953.2549286505573,76.33808209863419,108.23977228379046,474.39054200950034,2137.0715596670993,2904.859693415571,76.25581807770773,107.4433364631281,505.7804920009605,2085.3973013237746,2843.5869984849423,76.3698168672071,106.98804366759765,529.7528606814524,2037.1866209865746,2859.232963502979,76.39278226555788,106.49678364487856,554.2334175612182,1995.256677816506,2864.875387044998,76.3389275471748,106.25732239976573,580.3778571137623,1962.8279821038986,2845.799151881314
p03_carrier_1_falufialo_hit,a,0.10722913103740761,76.3389275471748,106.25732239976573,580.3778571137623,1962.8279821038986,2845.799151881314,76.79790611817246,106.34532649825228,625.9559160399156,1794.601911533491,2768.7117256952874,77.68989830696655,106.73917769157376,653.1683331313476,1605.3350628752708,2731.9692044088524,78.00089612998006,107.1798270755381,687.3620133915291,1622.2613966061551,2733.307245258338,78.19510937522391,107.61659569611946,693.5191184499267,1574.7032143538631,2724.17116885704,78.32019092076686,108.15335073818227,690.5468360831733,1562.8096675007614,2714.8720601686846,78.04497044212837,109.00510494243377,694.0828599111411,1585.5675158540157,2733.7683480828423,77.65339053779375,110.09896110823628,688.603002311778,1608.6693578917166,2776.356377376292,77.17570237317139,111.02105415726218,658.9638528037464,1589.5610473248726,2786.9989185749514,76.73409891773048,112.06041754432827,598.1041861543407,1549.3101462601855,2781.674649369896,75.32091407158832,112.56348512479069,518.1370133742857,1607.1425162634007,2666.647182336643
