Filename,TextGridLabel,duration,in_00,f0_00,f1_00,f2_00,f3_00,in_10,f0_10,f1_10,f2_10,f3_10,in_20,f0_20,f1_20,f2_20,f3_20,in_30,f0_30,f1_30,f2_30,f3_30,in_40,f0_40,f1_40,f2_40,f3_40,in_50,f0_50,f1_50,f2_50,f3_50,in_60,f0_60,f1_60,f2_60,f3_60,in_70,f0_70,f1_70,f2_70,f3_70,in_80,f0_80,f1_80,f2_80,f3_80,in_90,f0_90,f1_90,f2_90,f3_90,in_100,f0_100,f1_100,f2_100,f3_100
p05_carrier_1_chiaba_hit,i,0.130485569555028,75.7927185979703,--undefined--,356.7155898136448,3018.32681185068,3863.9041661011047,75.1711279386911,99.06398148400524,356.1901286957274,2955.8176429863265,3764.8829205942216,75.50361364767502,97.85074942429625,368.7967122219535,2957.1450727176803,3647.231628164038,76.17680342544563,96.57127812298212,362.2395752038863,3004.2171339567917,3643.65621854975,76.49925660015263,96.18031689514542,355.49612422399434,3058.6476810008926,3638.9797079993195,76.92721177266026,95.61504128805906,373.0101119861785,3115.013451984359,3589.3978034200973,76.57623866950811,95.63266571714571,384.7611316596887,3144.840011792111,3223.4965386008603,75.94380079595715,95.6100357223943,410.154630289936,3060.1207255574077,3149.4226927664363,76.29503082384242,95.55906222364041,449.5686423864662,3069.753211125789,3140.7198816125374,76.72967618753677,95.61963593226702,485.81968971742197,2696.4775954015513,3167.7353594840197,76.77595436838544,97.8385770271331,536.5534234342284,1892.5842176337403,3188.6516119792727
p05_carrier_1_chiaba_hit,a,0.04791506567100412,76.77595436838544,97.8385770271331,536.5534234342284,1892.5842176337403,3188.6516119792727,76.57906526706401,98.1166260164353,555.726094680933,1865.2536266857505,3179.2725595718143,76.22235632466685,98.11778412419284,568.3577366477798,1847.305422462698,3170.0085869609125,75.74153860837164,129.59186414974016,578.4351217537026,1833.0210186353736,3160.7895527453807,75.1316545800893,176.17445256145623,603.3418902601062,1823.9643880907845,3141.631631297241,74.67330758576702,195.18056753732,636.8782667936299,1817.949936244145,3116.6900101006427,74.4076606017416,194.91439381772236,662.9284583079375,1765.2373164673654,3137.9550984789776,74.51517399374106,194.4823605679276,682.7315995763577,1673.5561431881536,3197.7786295982755,74.65318801971985,193.8855267767033,677.9955523307191,1601.2321106048187,3201.2010986419755,74.65571123667006,193.19459916067888,644.2299952829951,1551.8072992100433,3137.9019161757424,74.02430732297564,192.37080086724532,623.2176442517012,1580.522367766476,3118.2283441273116
p05_carrier_1_costonhialo_hit,i,0.09525360941846217,75.58404694953603,186.10105391149676,438.19314830842836,2548.0848565388824,3713.857884867404,75.1084225986241,185.91463298434974,470.27606644547024,3381.391700311525,3828.7606163936684,74.8287185003521,185.25249152339282,451.1454602035699,3434.971947339576,3875.4719124688604,74.79097919864013,184.54117968457922,442.72094766894116,3264.401406950693,3861.260195663128,74.5081116207374,184.4020608897176,451.37113617034356,3103.4427085337265,3723.982725662996,73.91636230793533,184.17539707377145,512.1265922457428,2940.2290815991514,3583.677882009472,73.95125069299566,183.70310781826353,601.7181843153085,2891.4112667675963,3443.151205878145,74.27746321933635,183.77371578715656,681.9548140102399,2860.3964202464563,3316.0765444157146,73.96255907412933,184.05771120356667,766.413099365307,2823.711228408707,3294.379779825748,73.47877347524751,184.27680121327472,831.3903738287989,2809.4892219422804,3326.2012067315627,73.34249544249684,184.66959125146792,868.5404589480579,2495.7187795362584,3306.4538732634624
p05_carrier_1_costonhialo_hit,a,0.1702658268355013,73.34249544249684,184.66959125146792,868.5404589480579,2495.7187795362584,3306.4538732634624,74.31991093682711,185.1120488936798,917.4636437904104,1838.7099233966997,3204.7401563928443,76.28584932082775,184.87758703585968,943.9609936043228,1679.9177854845111,2724.7222525867096,77.0399743968786,184.94212114013877,927.2259754059747,1575.1352446527428,2300.0269865040214,78.02379099410052,186.09314900221443,997.0614789444373,1569.4573682337043,2061.9247854937057,79.07046728388528,187.63384842037402,1119.8451749193073,1494.8097603056387,2626.74444517253,78.87730174106451,189.3033904926014,896.1119020501471,1545.7283060673963,2250.685271694939,79.84679755609498,191.75702941545686,846.6340200839091,1509.2666197430592,2395.266854853857,81.84175385060911,194.1123128411273,878.9892125888447,1480.5234060818327,2544.515011799933,82.03132752981924,196.89536157773813,956.9722186881897,1587.022304681585,2780.5984505005335,82.05916466140145,197.82649711764375,913.8858242776906,1695.4178843508816,2857.7929937442937
p05_carrier_1_crobo_hit,o,0.19853896928683135,70.46609202659782,204.82399227849447,528.8593723384739,708.9581627258683,2833.0428738148426,77.18964223503852,206.11014334158546,538.523073957789,751.4733651163788,3131.9571325222064,80.70171176005469,208.15859378545989,564.3887811189772,805.4233400381668,3316.9455181251296,82.57167502712943,209.17428603460885,563.3762225444881,820.113118226467,3156.3665559895217,83.59300991501419,210.51018636985924,574.0482814594624,837.6300399471165,2956.178688597382,84.44768089679742,212.9399156595149,573.8176567482628,859.3257486106801,3216.2693073327937,85.22427286993681,214.5191872525997,577.5528982108385,867.5540264201001,3109.038481564572,85.67776463422338,216.07347047693125,561.5205281656825,855.1491850602094,3108.607396509162,85.53057479775136,217.66205071467405,573.2474665461295,886.3397637090872,3231.0626113892868,83.53119718768822,219.53981563185098,558.8414994585796,928.5557494059317,2752.0681970615974,82.21259456228664,221.82838894246683,538.5380219064583,936.590081302869,2435.754077398003
p05_carrier_1_falubiko_hit,error,3.012312925170068,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,79.89328617997772,209.22534265241364,618.8672031639054,1192.6930666646995,2509.4940909136526,52.31774774722286,--undefined--,685.9817621223417,1468.7723184154027,3243.1186836180896,78.6301583005258,201.06849878234436,819.1897944705481,1632.3108295723944,2528.4122543681265,48.854857510998194,--undefined--,481.97691630726746,2188.5772996551686,2871.0000995347436,79.31140227181382,216.49020094567862,453.98567547997953,2760.112963383784,2978.7175064040066,77.20454387707598,283.78571514872465,331.69825203951405,1117.7814109043265,2738.405668749516,42.01286106556676,--undefined--,1261.2764773107947,2750.866941545191,3845.610822719767,75.7496523726847,92.7745977468114,481.7046775019492,2798.80328868206,3207.434973411722,75.11471600058655,177.781853732336,426.30848433168427,3016.0092031274785,3468.1554464256174,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--
p05_carrier_1_faluduako_hit,error,2.6824716553287984,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,80.52859213147934,207.8822957092422,606.6638201360611,1021.4415531257918,2740.865660776462,84.44892342715296,195.68192930476758,805.5976106010298,1432.3832787332778,2370.396561385735,74.24508037805043,183.35186350973177,433.98444639517624,905.5705892091323,3135.009055345623,83.48202065537207,192.80472294717248,793.5656129247874,1635.827712867913,3018.1248767139346,70.57643937981128,--undefined--,778.257661579497,1100.115962202714,2697.359954562843,43.21386902472512,--undefined--,935.0009769755038,2524.37598305559,3639.3583291863183,35.89886296049694,--undefined--,1441.3738463737081,2695.122273505601,3667.5376977404953,65.13207056785674,--undefined--,806.2699433866643,2733.633808345989,3243.9776623095804,69.46567085005749,--undefined--,731.5710174295505,2492.295875174994,3460.7727948168413,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--
p05_carrier_1_falufialo_hit,error,2.8368027210884352,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,74.83407650786222,204.44335981967313,461.64853143262496,1313.5777101548645,3050.36741857058,84.39193855315976,203.8385940698525,839.2453521995767,1269.7785570646124,2325.869150294699,74.5767802964186,185.99626394993808,398.47501174636545,942.5000785772189,3074.6135957664237,48.70548124100688,--undefined--,1584.3222383676637,3062.577733965973,4186.036529320255,78.83786472190354,216.53982493813302,444.7188335973976,2307.6762998974878,3119.124596446812,70.71357645438381,304.7341673185145,363.7950280458475,915.8458812592072,2994.5948416939277,43.52281762770498,--undefined--,1437.9460206475812,2638.9428954304276,3677.703006766975,53.87268683219892,--undefined--,795.9685038417825,1601.5576577666839,3001.252987358567,72.15871635185022,--undefined--,376.74519773276415,2482.6880567207345,3129.2958218714807,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--
p05_carrier_1_faluguato_hit,error,3.1454875283446713,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,84.55622575170183,207.63334936340948,644.3608117927282,1221.5322550605683,2045.0499526778963,76.66560418130916,192.42698313902477,550.4399587305204,1787.1649853014121,2689.192363386701,44.607762171300585,--undefined--,510.01700627119914,2442.762585231343,3609.222932055017,39.6688987016717,--undefined--,1635.705265133942,2829.687900806383,4003.0411676319804,77.70000510626024,215.15714625169858,475.1113344076366,1798.9619962799397,2964.220636516921,79.50652665863147,292.82991411795825,805.9887059021308,1309.0660492103711,3123.7883113881485,40.640887540326545,--undefined--,1449.3344206217162,2775.335186461449,3920.3362137600866,71.25156499886819,--undefined--,1579.7937575352644,2769.885256084094,3410.4980345644176,73.34022812527282,--undefined--,1454.9836651836488,2364.5517659969437,3699.6655802149007,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--
p05_carrier_1_falukiago_hit,i,0.07828877413050961,68.58463733461856,216.92175110073396,384.76340343459015,3117.8182190313014,3574.1608018484994,71.32522595050877,216.5011612303002,426.2537564458472,2905.8989600316963,3574.1890225626207,72.3790205902792,213.3181914290988,462.94823086420655,2838.469651867021,3575.807899566106,73.15338156724233,211.05899782041848,559.2869227292481,2888.1639340238144,3741.50483029701,74.76640495697717,211.22310687117152,618.7842622789001,2909.6079391753437,3484.6106654117993,76.47039144164957,211.4873443333917,660.743743776589,2480.9857825953313,3206.055177190413,77.10862262564022,210.63700058428486,705.8887646387981,1875.3844760106213,2992.7465034959123,77.07305494727731,209.61435185071548,782.9815836997059,1881.5375347448328,2773.654036315433,77.34005793044638,208.7573793811185,826.5198652944842,1855.916819894085,2762.068485420186,77.88480648364113,208.2952761651189,859.7380986633318,1805.227815446019,2707.3610746905165,78.34418288823136,208.18932089367138,880.3485183040758,1756.0549146076737,2660.2742822540404
